,AC_uncertainty,AD_uncertainty,H_uncertainty,blood_uncertainty,fat_uncertainty,glass_uncertainty,stroma_uncertainty
36,0.0008466380048578988,8.094393535070429e-11,0.00023739753651170757,,,,0.017827844684749534
37,5.997050337806324e-08,2.388717159481265e-07,2.0350823443093802e-08,,,,0.009100196871440857
38,0.003762497215393524,1.9275748623393323e-12,2.6079477718117988e-08,,,,0.009728340711444615
39,2.381998099055168e-10,5.91616918793845e-11,0.03335520230078449,,,,0.013590491629050424
40,0.09809936208184808,2.0955990075466796e-11,0.0003776098471879171,,,,0.0002578380192668798
41,1.0991331838757409e-07,2.900778845512282e-06,3.994797821531283e-10,,,,0.005372226241161115
42,0.007819991910461491,0.05233501857922722,4.572889469163973e-07,,,,0.01806384070077911
43,0.0029008744730769347,0.1017762387526697,0.001145347394018851,,,,0.022727795119863003
44,0.11447602782476073,3.2565765558748935e-10,1.2244075789607594e-18,,,,0.0016752893066344164
45,3.1591691263580893e-06,1.2242681644754805e-07,0.004498998156244246,,,,0.019940304080955686
46,0.00995714962676478,0.1712806559788684,2.3247389785235016e-11,,,,0.02019664991009146
47,1.5295511957003072e-07,7.40966756007655e-10,4.771281689504766e-06,,,,0.002949578885454685
48,0.06873143279275003,1.965306002282201e-11,1.5757003764590996e-06,,,,0.013553987544340392
49,0.03632532886440459,0.0012762183658196593,9.795325324863196e-05,,,,0.004026518207683693
50,9.102891992066968e-06,0.0036133429064648223,3.4634468496127134e-07,,,,0.006626712014743437
51,9.591448483708594e-05,0.007943700687610545,2.0500226645244385e-05,,,,0.011061457948138315
52,4.108894475033746e-07,0.003865967836463825,5.50627150212174e-12,,,,0.00889966943844532
53,0.11398003287613391,3.0640355410974596e-12,4.8778137661925165e-06,,,,0.005193975499666218
54,0.000363324091974467,0.18121137765701859,1.1486965293313242e-09,,,,0.003760932311221647
55,1.7439225962334605e-05,9.194149780948161e-06,3.466164778605692e-07,,,,0.020471704225443928
56,4.559289078542861e-06,1.4081384391850806e-09,1.8491501850329918e-06,,,,0.0029413633071574932
57,1.4150984218493555e-07,0.01724578769838748,1.0052886176096603e-07,,,,0.006086654956258524
58,4.149487971716327e-06,7.605478845107427e-06,3.602921653239287e-11,,,,0.015857221737193564
59,0.18274086398693423,2.502866051597626e-06,1.5533075733551621e-13,,,,0.006797114755803097
60,0.0007267298099274435,0.13293980533489957,8.447524003965571e-18,,,,0.0014289759025511255
61,0.3206890601820002,1.1230037731938253e-13,4.282276204463076e-11,,,,0.008917192462831736
62,4.8164828303498555e-08,0.0016583794921947023,0.00655180682175948,,,,0.006150280754081904
63,0.3379617586731911,2.1892959034014155e-11,2.315216862669445e-08,,,,0.011532306981583435
64,0.017958237463608383,8.3313800466082e-05,1.525363850962691e-06,,,,0.023178950301371515
65,0.021918665713747034,3.531959132884691e-13,5.918360659452617e-12,,,,0.0172741500796595
66,0.05315837025215539,0.0014117395025095905,1.0418793956764223e-06,,,,0.017543677159119395
67,1.3785319323093384e-06,5.032032793358029e-06,9.064306201733707e-08,,,,0.005460007750662043
68,1.099700824577591e-05,4.012755625953009e-08,4.6459885090222024e-07,,,,0.01107641829100127
69,9.695624667453255e-06,2.3514206979658757e-12,2.021016473804001e-08,,,,0.0017107382776885061
70,0.0002306620801088381,3.288304949152753e-12,9.028812944696559e-08,,,,0.006231322610498561
71,2.3154948002002127e-05,2.7126014251650785e-10,2.6575820070059063e-09,,,,0.007517553382785992
72,0.00043438192175623646,3.5832774848619113e-13,1.3130203242154676e-06,,,,0.00882981519413685
73,0.015095640780054966,9.324245885030297e-08,3.2152118328715453e-07,,,,0.003414027212056681
74,0.023481515277793123,4.483686382172892e-05,4.67709102167646e-05,,,,0.01473182062424409
75,8.44824761164394e-05,4.0169607530328904e-10,8.208508457248815e-07,,,,0.008740119447854038
76,0.1874226748206032,1.502001539347801e-10,0.0005005881942148942,,,,0.00837657477435035
77,7.1904088080998436e-06,3.375999450330273e-08,1.7245022983540062e-06,,,,0.009532826552943637
78,0.0016299977612410053,0.0145679366774857,1.0074347237728115e-07,,,,0.01479017470846884
79,3.716574963322502e-12,5.053963999153884e-09,6.685991614981587e-09,,,,0.00161027693344901
80,5.3054646687182115e-06,2.7275069172105757e-07,3.28490586864619e-14,,,,0.009687921371854221
81,2.563545170216249e-08,1.654906053074241e-08,3.039670141104881e-14,,,,0.003250764911839118
82,0.1457081964239478,0.003039020556025207,3.2267262586688905e-14,,,,0.01524874087505547
83,0.00031187903199073237,0.025328188308048994,6.448951457750295e-12,,,,0.012325142550010545
84,0.012070501891624496,1.6630166691117117e-13,1.4835363879522775e-15,,,,0.006208666697299729
85,9.218275396014335e-14,5.358034639232901e-10,1.9739544306200208e-05,,,,0.007824227547098418
86,0.00046238770931571096,1.9858264511951607e-10,1.3446869363368622e-08,,,,0.00558226210802483
87,5.548390924066855e-06,2.2453638378235516e-08,0.04967107468983159,,,,0.0010943384431205535
88,0.044318200352912146,5.610720974491556e-08,8.744879848402812e-08,,,,0.0011521660179520648
89,8.586364638555702e-07,1.6756088416057756e-08,0.01844717338681221,,,,0.01466916710875618
90,4.884741386680009e-05,2.4927299856781585e-10,1.4784420628772864e-15,,,,0.017583715029468292
91,3.573788368941659e-09,1.2431972100350694e-12,2.780836800937177e-14,,,,0.0009105587805455192
92,0.0001288237514017965,8.042217937894353e-10,1.6550577892676747e-15,,,,0.004711561055349496
93,0.0013055068580191194,4.350278935188213e-13,1.272829909613332e-10,,,,0.014792823674603519
94,0.06256331471183027,3.965568062293257e-10,4.5102370354113683e-10,,,,0.010435231280765343
95,1.4870836525145611e-08,0.2650354367680847,1.4230307271804557e-06,,,,0.010912517089551935
96,0.2643512345850467,4.397099949186394e-07,2.149384638556439e-08,,,,0.0023194646454309507
97,2.4642494866888854e-08,1.037525066008008e-11,0.022123035563466446,,,,0.007869143081188667
98,0.0049093167578879125,5.9681246947699645e-06,3.869133350297913e-12,,,,0.018336159076716284
99,0.0043213043133922225,2.2904302492558294e-06,3.2016573051999825e-07,,,,0.017067711412285764
100,0.023317426776823892,3.415008094383628e-07,5.395637362681784e-07,,,,0.0075656221995207785
101,3.70487542416716e-05,2.4235551528602648e-09,0.0007087573019210443,,,,0.01043367541327219
102,0.016338014483335425,0.09146468726297219,1.3366251853912449e-15,,,,0.018814455364675572
103,3.114975007368533e-05,0.0010181111848699706,4.569725365085708e-15,,,,0.01977516352587069
104,5.1259963653368e-09,5.00853130300701e-09,2.447683517630139e-05,,,,0.007191164849185347
105,0.28598077098528546,5.825977532289881e-10,1.9976617480210734e-07,,,,0.01605780675308779
106,0.1996947425107161,4.387704528123019e-06,2.3890087256586084e-14,,,,0.010226693793100712
107,0.0001849582259940992,1.741758239859337e-06,0.008160575514618055,,,,0.017693987504268684
108,0.04674184222628052,1.2340429455618788e-08,3.569321040721348e-08,,,,0.012267171933005253
109,3.6993609773124564e-06,7.547261229963927e-06,2.704906982353705e-06,,,,0.005057582484247783
110,0.11745755118705954,1.5380890647142723e-15,2.238994145758085e-10,,,,0.01810188350500539
111,5.677012813976034e-05,9.34808555446883e-06,0.047553430295859775,,,,0.007406944282896196
112,8.09258398869195e-09,2.78927927093567e-17,1.2307898675583948e-11,,,,0.00920453747967258
113,0.05561416621009509,0.004788618018695464,4.2461547646865936e-07,,,,0.022175134864907402
114,0.022273517694945136,9.728282898888146e-13,6.864174374972739e-07,,,,0.0007757693943252282
115,1.1699545215843969e-08,6.307567891402261e-07,8.116673925602965e-07,,,,0.012288528443120108
116,0.000411407991972131,0.026599748424875242,6.948793038995447e-17,,,,0.012718792821882138
117,0.21802590585624176,1.991115919016313e-06,0.1266001905081794,,,,0.011922819773705365
118,0.008320233304887854,3.276568384289695e-12,2.1247464962228144e-10,,,,0.006625036617818599
119,0.13112991515857478,0.022122229835148728,1.2130457486610642e-05,,,,0.013384466777400423
120,7.167059735593285e-05,0.016353558646005698,0.0013605524378363042,,,,0.009065932652689904
121,0.29476233137150604,0.10142014833788077,2.4013167632119803e-07,,,,0.02144459002787092
122,0.007009019910280281,9.91398135122626e-09,3.2803319676112778e-12,,,,0.01216974821873009
123,0.0015743320618639698,1.7881311227559614e-05,2.0646491271487515e-12,,,,0.022616951820964456
124,0.0062546254232681035,9.554677124773054e-05,2.0102184376350846e-07,,,,0.00034209393440202496
125,0.006650211654293041,3.801226456137859e-05,2.1368379473270714e-08,,,,0.023640476795844734
126,0.05304915139956089,8.900979495021603e-13,3.3026249008176004e-07,,,,0.02704807569583257
127,1.4939264868137534e-07,0.04774329559877514,2.2875726796440082e-17,,,,0.022811202774755658
128,0.005055101671465915,0.011616481915310336,3.931877447325288e-12,,,,0.017485894709049415
129,2.3256913564853324e-08,1.0754829368926373e-11,3.1559220246372513e-09,,,,0.005924940542900004
130,7.55195695016179e-06,4.4184239987819325e-10,4.171068422294602e-12,,,,0.013065375566172103
131,0.020425658253952858,4.3873454407261643e-07,1.6497862849481253e-06,,,,0.004793257303147887
132,0.09325056355446579,1.8813862417051595e-08,1.6631100760259677e-07,,,,0.0033167135334224444
133,0.060954658299063644,1.4826787769928796e-12,1.59932680402322e-16,,,,0.0030698109398751214
134,8.246806379474948e-06,6.085686433750953e-14,0.02465409312523358,,,,0.0288798232737463
135,0.13611669965709247,3.3489292524298736e-07,7.898445888147401e-07,,,,0.005304307153407232
136,4.1652009272752373e-07,3.223432434085183e-07,4.768397522901073e-11,,,,0.005453662139674027
137,1.3799245021317573e-06,3.6877531225017646e-07,3.512165612738298e-10,,,,0.015267036482691763
138,0.02376432940594289,1.2795970640884964e-05,1.3495017719041455e-10,,,,0.006184441692069717
139,1.2803508455287252e-05,2.769661740694337e-07,1.2058121620426235e-13,,,,0.0047602899455038514
140,8.656770234099128e-11,0.05533264091548821,1.447174945804856e-06,,,,0.00969906934381773
141,0.0011983610223978759,0.046087608843420926,0.0007785758409833457,,,,0.014294048579176885
142,1.945312060695296e-08,3.744777386553247e-07,0.00010307162306162354,,,,0.0016606252116616812
143,0.0007739345182017131,0.10994237588408096,2.164162895840325e-15,,,,0.0034005676609619204
144,1.8849049894242857e-06,3.5727000139429423e-07,1.316695202997718e-15,,,,0.017398180913490553
145,1.53708910450708e-05,0.02911563695294414,3.401315208896698e-09,,,,0.0029834047687472775
146,0.11350069458906849,1.0961788400182971e-14,5.224607535376606e-10,,,,0.006694269288952151
147,1.0287206072027525e-06,4.513492577018496e-06,0.04726859767300386,,,,0.003163291118107736
148,0.0002497588717233156,6.657115253953331e-06,1.585070520150611e-10,,,,0.004038011579541489
149,0.005110475454906311,2.349105573257182e-09,8.480523704573243e-19,,,,0.012034586137936763
150,1.8610564922028057e-06,0.07929695186515649,0.0002041881676632329,,,,0.012799862851716172
151,0.2254236553485195,6.87120714341442e-07,1.5266607979429183e-14,,,,0.019076284618737796
152,0.012819471520197112,3.5389130666861846e-09,3.2232556836560755e-09,,,,0.008297926719145228
153,3.5338197631062936e-05,3.4608631537480506e-06,1.1633054519330501e-08,,,,0.005558523447446835
154,0.04949765965963404,6.814108082645968e-06,0.004932198529544016,,,,0.012670824694214388
155,2.2447874357567345e-06,1.2338875820934921e-06,0.0002159574117589121,,,,0.004938942648004739
156,2.6784746007924667e-14,9.224342863619246e-09,2.737254783132433e-07,,,,0.0075374242306376505
157,9.361798873526913e-07,7.988845378050409e-11,9.968561115978254e-12,,,,0.006506466725841163
158,1.366879909786197e-05,0.00021999164144782907,4.357381503504685e-11,,,,0.01387020982413863
159,0.23488574167713522,0.003056770553424333,0.0002935757594059396,,,,0.016708690599383163
160,3.517594951176761e-05,0.11445943848229945,8.680752461300432e-13,,,,0.01738184398273006
161,0.0003883203708447525,1.9848919773426957e-11,1.0067179753721859e-12,,,,0.0014786582954305536
162,6.980300903099608e-05,5.067447137833507e-10,7.154680464980615e-10,,,,0.020203389367088674
163,0.046438780279519656,1.491005177249131e-07,1.1063237065551174e-11,,,,0.009840248769372313
164,7.292403471789536e-05,0.04033828481721381,1.334287822301698e-10,,,,0.0016079607191689625
165,0.010003051511406133,3.065033934035455e-05,5.760039036249258e-09,,,,0.018405702946862824
166,4.924440874890893e-08,0.1414473714927832,0.10298857942495185,,,,0.0013039291991541785
167,1.5739756533624435e-05,2.5608633783906027e-08,4.263803568089013e-05,,,,0.001387781409236292
168,2.2289025740825546e-10,0.013456318689471421,7.233163750118363e-13,,,,0.0056291101131743446
169,0.01930454001073182,8.66489703876816e-08,0.0035756037298900387,,,,0.009013931704006002
170,0.0022409154468429424,6.42593215762164e-11,2.0370342525430388e-13,,,,0.005683595919739067
171,5.8653612307798153e-08,3.331060319985054e-08,0.0019307967183218957,,,,0.0058313607034506275
172,0.03193274165581291,6.544707860693204e-07,0.009878469777792514,,,,0.021335746359545736
173,3.5928686248354325e-08,8.768856991058331e-12,3.494710025829728e-21,,,,0.0008820219180961432
174,0.0015474988264031705,0.007470636248278122,1.0288216472519e-21,,,,0.01236407186370343
175,0.0001281037307611162,0.002113436643655102,8.628587408695216e-14,,,,0.015456158271990717
176,0.029335349332541227,0.007597630505915731,1.576574256330806e-08,,,,0.027553020710668834
177,3.745066546693525e-09,6.661698577214993e-08,9.088075319842643e-09,,,,0.3844851658306046
178,0.08633146422604718,5.9123954112190926e-09,9.860287228640602e-14,,,,0.02513956088029469
179,2.80321211221235e-06,1.1204169171700564e-07,0.08527649864554405,,,,0.007496466044782815
180,0.2068086359029015,2.6683474760128924e-07,1.2347774405291307e-16,,,,0.3048636815200249
181,0.017519555791902047,1.6459686495255237e-08,1.4264282486919913e-05,,,,0.008887029334437102
182,0.07720389457729955,0.08058434263803065,8.426757769353088e-08,,,,0.27003539524351555
183,5.033957629526261e-06,0.08171791157995661,2.3034493554680486e-16,,,,0.0007299776072613894
184,0.02118243117971967,0.052762575525169574,0.19302339777350427,,,,4.807449957600814e-05
185,0.012882553692907094,6.276650525253539e-09,3.557063454548425e-11,,,,0.006977355642205416
186,2.042004189443484e-08,3.0522511925331245e-10,1.9320429226384512e-11,,,,0.005225246843959515
187,0.022539079732572038,0.01540383410368425,3.4154188708705277e-09,,,,0.0009498510029516183
188,6.076568656491569e-06,3.766626727186307e-09,1.5871468866945902e-08,,,,0.006059844224364497
189,0.08857563641989448,4.221347874496423e-09,2.8488358432440394e-13,,,,0.0003547473214287796
190,4.861226984213355e-07,0.0002669421448066109,9.138261483384443e-13,,,,0.0161125742677541
191,6.6033814694055336e-09,7.907994975842789e-05,0.06795027951399484,,,,0.014007200268679298
192,2.1200036633150806e-12,4.5079007620074653e-07,1.2726328407474768e-09,,,,0.013839065621141343
193,2.695653047150396e-07,8.538081820219646e-07,6.009327349805934e-08,,,,0.004390095648705027
194,4.151728723774302e-09,2.7789857112470366e-15,7.562594139661391e-06,,,,0.01663240571870119
195,6.54337617144544e-05,0.03565542336533933,3.123844649053354e-05,,,,0.014258127508219332
196,4.020664657673478e-05,1.611997139476055e-09,1.994880618333417e-10,,,,0.23356818631291393
197,0.00011200691389869154,1.1861135018609302e-08,0.004968811130189957,,,,0.0006875042605922014
198,0.0555290946882451,3.551754272172284e-09,7.550422675032969e-10,,,,0.00030901741398944675
199,3.7392710753568944e-10,0.00010567051997441014,4.8972805006865706e-11,,,,0.003932208320475184
200,0.052229083391527334,0.013465738859868754,0.00013699895714580634,,,,0.006315411068499088
201,0.029849389614537356,0.020877045853073165,9.463529446314829e-15,,,,0.0006555979826165033
202,4.520556873925833e-13,0.018122437006483475,3.046851803264102e-08,,,,0.013169645308516918
203,0.1579598798726996,0.1301755290788909,2.948939143293701e-14,,,,0.016387401119573042
204,4.258880582028723e-05,9.21556843243761e-09,8.30820455005398e-15,,,,0.0070383778283333726
205,0.1479789113625884,0.03614133272640175,3.0630929961292086e-13,,,,0.011642192866808421
206,2.656648002149116e-06,2.0396961434669216e-11,2.2154260853568528e-05,,,,0.009243097625828036
207,0.13832445498555895,6.1277616708821375e-06,2.224664479418455e-06,,,,0.30630516509215033
208,0.06269792458042503,0.014361626313560314,2.7589943696337828e-08,,,,0.0005711018440100209
209,0.23269983666638536,6.313904098457594e-06,1.5883175940566617e-10,,,,0.017421114717338548
210,0.07008802245836704,0.06665142559892653,1.9943079531496248e-07,,,,0.015114604677849756
211,1.0386953341994427e-08,1.3550511840376699e-08,0.002824473895210152,,,,0.3298977933824062
212,4.0087334717238875e-05,0.00010882608691341981,5.082037431950789e-13,,,,0.33430101846655214
213,8.11101397187504e-06,1.1910494201691249e-10,2.538212675341304e-11,,,,0.017567889629087098
214,0.10891031154120964,3.357696981728017e-05,1.8996404553468792e-14,,,,0.0003977589925852953
215,2.8279528476616908e-12,0.00153378309441905,8.101328254726593e-17,,,,0.06507110074162484
216,0.0052078229705027,0.00022933409709366973,4.637796682695226e-17,,,,0.010133443869805584
217,0.00037276116139158455,1.8158188834919525e-06,3.263256575329147e-08,,,,0.021870851198521748
218,0.2533514638741811,1.0154960630378205e-05,5.572768207997416e-09,,,,0.012347998130523289
219,0.09920542577262191,0.0009977514348671927,0.00015857340276852482,,,,0.00032016927337584397
220,0.08556496868841348,0.09827172366591791,6.511404595433608e-05,,,,0.014515000169437069
221,4.658325015603671e-13,3.975938591264056e-13,2.722877859163697e-15,,,,0.014549334976860943
222,5.339204938910788e-07,0.24850138667776867,1.8327944003952252e-07,,,,0.011003592195144544
223,0.04887554485273237,0.08622290457521255,6.444862265053502e-12,,,,0.01120026474430536
224,1.6175154940493522e-06,1.7156220287010507e-10,8.095490358073221e-08,,,,0.009781290312336446
225,0.020655686256941412,0.004122290104472389,2.597260715778554e-12,,,,0.21275842587153118
226,0.003697904602753018,0.19490077681281642,1.958288914953125e-07,,,,0.006248491956891183
227,0.023521425920383386,1.6952193311681183e-05,4.757553135125867e-20,,,,0.01099149356111108
228,6.818763372014775e-07,1.603194284919655e-08,0.0013708356791842867,,,,0.005523337817673262
229,6.0737838718220385e-06,7.42005209314796e-08,0.043335250803890314,,,,0.0006852017941127997
230,0.07421117330280444,0.05765507539423803,1.8422927769143844e-13,,,,0.009156824042050479
231,2.6588757259560227e-05,2.5590294206595526e-12,1.9615734482651228e-07,,,,0.0004891687725224377
232,4.030523983450014e-05,6.981198212111887e-10,7.703647565418641e-11,,,,0.009466371654222408
233,6.260198441244332e-05,0.07663597449039418,1.794309157550818e-06,,,,0.008475315423371892
234,0.001369244270999085,0.013758777883291867,8.99074790273365e-06,,,,0.007064941686500485
235,0.08614651011109042,0.0007318697261628889,0.0005931647490797331,,,,0.12183173088512071
236,0.04530186010767162,3.761280527397737e-11,1.5532135192823185e-07,,,,0.011113922688916015
237,0.025133308234611226,1.0565577818026639e-11,0.003092489317350556,,,,0.012661540713937334
238,0.06838664081684934,0.04545185945122891,0.004904275065443168,,,,0.0005256151581609932
239,1.2899060976752827e-09,6.0304867396017885e-09,1.1037580344464003e-05,,,,0.013479847831088894
240,6.461910155112585e-08,4.201185760388526e-09,4.0106149932957655e-07,,,,0.011776306715485893
241,6.128494430868159e-05,2.2069129558534975e-13,0.025769770358101598,,,,0.020519530800326417
242,1.4748112622934667e-05,1.7924221218379445e-09,4.398507628278039e-11,,,,7.76247596149915e-05
243,2.1582392195744943e-11,1.5856726797380817e-06,4.648472766651442e-05,,,,0.39722370877861984
244,0.0033963759769297516,3.301823536361326e-07,4.029949266500429e-06,,,,0.002224288013204993
245,0.1828118742754062,0.0012836016427066003,4.794288002823074e-08,,,,0.007931690545713839
246,0.01932091142516583,0.001141877049182464,1.9482396576181396e-12,,,,0.002257220074534416
247,6.339064380730027e-06,0.0003952167691750219,2.8578191214971107e-06,,,,0.012242984306067227
248,0.019744573867258922,1.7240225243141233e-12,1.2836788266523672e-07,,,,0.010044682514853775
249,0.14594028042629362,4.455038396059911e-10,0.0033532382736060147,,,,0.0019844211638580115
250,0.1071401208328704,7.532411996653138e-10,1.9216881755331385e-05,,,,8.89831865076e-05
251,0.006186377024035511,9.497347717325892e-17,2.836931898289622e-13,,,,0.010615919171929515
252,9.653941520563572e-06,5.735568944790497e-12,7.018103028713085e-05,,,,0.009178454425030697
253,0.011105236729114645,1.1651389033272284e-11,3.183684867295027e-11,,,,0.0004954775902054582
254,1.879039598406962e-06,0.0005051376465416979,1.2170013564608933e-06,,,,0.004718441678172288
255,0.16187634282008123,0.0040647448069648815,3.4882943162154815e-07,,,,0.0029427616493194362
256,4.93242204946398e-07,7.748839081500591e-07,1.5129927733189182e-06,,,,0.022787666499304277
257,0.09512870020698756,1.7245355594941451e-09,0.004697174840354516,,,,0.00016544820870573553
258,0.2434817730138699,4.096070579180377e-05,0.0017048548027711755,,,,0.002758975471563948
259,6.344443907740544e-05,0.015166887394540635,8.610621530028006e-11,,,,0.000635977497646915
260,1.3818558871510807e-05,2.6492498579481584e-06,2.112773670714015e-10,,,,0.021174352096083267
261,0.26124885144333043,3.652728665833512e-09,0.0004502858473567054,,,,0.014284414933839192
262,0.03068605090181033,3.218210294968794e-11,0.0013186204232624732,,,,0.004220661925016125
263,0.3033841352444142,3.844835012145608e-07,4.688844901697594e-09,,,,0.011326521997883296
264,2.793962169770718e-07,1.3940177919410006e-09,4.033775147238571e-08,,,,0.01591042210056912
265,0.0017541773506309255,0.1265315474011004,1.0457027836234072e-06,,,,0.015967785737787683
266,0.0025252703383254506,7.349037286741357e-12,3.2682712544426403e-16,,,,0.004904833527204271
267,0.16151183331385255,4.021615858760865e-09,1.5388292780767663e-08,,,,0.006081067544679778
268,3.0628103618128106e-09,1.517653805903872e-12,1.8373066588139866e-07,,,,0.3282823527852695
269,0.0028452754864702,0.003345750336302444,0.0004101915248611476,,,,0.0005495198032728391
270,0.19844081968379515,0.07121447956499954,2.3848658479153075e-07,,,,0.00797969174333654
271,1.0300885298815861e-07,1.6207818516929726e-08,1.4935565713278473e-15,,,,0.017621459141082596
272,1.0009733388531099e-06,1.4161566689284422e-10,1.6689190538802618e-09,,,,0.0298774656218787
273,0.05413032021994392,0.00015853274799155768,2.7378970592906174e-07,,,,7.071534943558315e-05
274,0.024676206975709648,2.794635589565761e-13,0.0013339736169048896,,,,0.011596996132963487
275,7.1578661807810315e-06,0.0055294214204574645,0.00010321461401569346,,,,0.0005131491656356957
276,0.00016210931830755722,2.244224826715898e-08,8.10443695299067e-12,,,,0.012025816057090804
277,0.03862149762086726,1.3048594108925707e-08,2.7079521780138936e-12,,,,0.0014287299847637771
278,0.00012416203633923336,2.8585314377475395e-05,1.17335655156157e-09,,,,0.020151322955886522
279,4.947533283801893e-08,0.0003669518715469167,2.880397438938485e-11,,,,0.44260084070265293
280,2.2699401277156045e-08,0.00046698206703392004,9.401440568268527e-08,,,,0.00022561620555734406
281,0.00012494747655485602,0.07054616467406354,1.334884223528713e-09,,,,0.00020857187807147667
282,8.231017950492968e-05,9.310238292120634e-11,9.794325282506588e-21,,,,0.00774769419513177
283,0.0006356771552721815,2.5527878655395847e-07,8.288121849213765e-14,,,,0.02472268249451494
284,0.3063154332339765,2.3898826896231382e-12,3.1821639908002905e-06,,,,9.198492651497267e-05
285,8.658503884835984e-07,7.534303565111717e-08,0.004309265109501818,,,,0.009577320230891927
286,0.1781366030064722,0.17505090311169627,2.851227090076384e-10,,,,0.01085068610724799
287,0.0014453756960089474,9.199648276965918e-10,5.864926045262566e-07,,,,0.008241648925468328
288,0.14028120652462045,0.17672970543305078,8.941192074729543e-07,,,,0.0070140311261639
289,3.361335290108514e-08,9.305115562165692e-15,3.6291521252113733e-13,,,,0.01755986607555921
290,0.026092819501233558,3.1811307354504915e-09,1.4328065971132749e-05,,,,0.009746346739120781
291,0.00030367058374167747,7.986837838950175e-11,6.244569026728093e-11,,,,0.12507486057778197
292,0.00018820338481570305,0.00018329725446619707,8.900886252879064e-06,,,,0.005155779785612442
293,6.097638795369655e-08,3.242142022878933e-11,0.0017438097245758401,,,,0.0003034648056200239
294,0.022291445338244863,2.511482742837782e-10,2.1726273664405643e-09,,,,0.008594924327432335
